timestamp,b1_kecepatan_arus,b1_arah_arus,b1_wave_intensity,b2_kecepatan_arus,b2_arah_arus,b2_wave_intensity,b3_kecepatan_arus,b3_arah_arus,b3_wave_intensity,label,kec_mean,kec_std,kec_max,kec_diff_center,rip_speed_ratio,dir_mean,dir_consistency,dir_diff_center,dir_offshore_b2,wave_mean,wave_max,wave_diff_center
2026-04-01 08:03:00,0.3509,269.86,2.3595,1.1318,182.16,4.7874,0.3738,258.9,3.9375,Danger,0.6188333333333333,0.44438969760035313,1.1318,0.76945,3.1234907589602345,239.39509014407795,0.7819153436304452,82.22,177.84,3.6948000000000003,4.7874,1.6388999999999996
2026-04-01 08:03:05,0.1021,291.08,0.2987,0.1053,262.34,0.9103,0.0607,249.19,0.4232,Safe,0.08936666666666666,0.0248775668692365,0.1053,0.023900000000000005,1.2935959017702485,267.41858930482437,0.9539411337833379,7.795000000000016,97.66000000000003,0.5440666666666667,0.9103,0.54935
2026-04-01 08:03:10,0.0399,245.43,0.8989,0.1072,275.28,0.7974,0.0381,303.83,0.4426,Safe,0.061733333333333335,0.03938557265463248,0.1072,0.06820000000000001,2.7486474705776773,274.8667204966675,0.9152677466054128,0.6499999999999773,84.72000000000003,0.7129666666666666,0.8989,0.12665000000000004
2026-04-01 08:03:15,0.2041,284.22,0.4407,0.2794,280.4,0.6783,0.2776,309.16,0.05,Safe,0.2537,0.04296428749554681,0.2794,0.03854999999999997,1.1600533109681919,291.1892065733081,0.9753826511057212,16.29000000000002,79.60000000000002,0.38966666666666666,0.6783,0.43295000000000006
2026-04-01 08:03:20,0.294,242.38,0.9044,0.3327,261.59,0.5432,0.2382,297.25,0.5663,Safe,0.2883,0.047507157355497494,0.3327,0.06659999999999999,1.2502771504052974,266.85293082569336,0.9228269647323479,8.224999999999966,98.41000000000003,0.6713,0.9044,-0.19214999999999993
2026-04-01 08:03:25,0.182,256.99,0.621,0.183,290.87,0.3577,0.1526,287.36,0.7437,Safe,0.17253333333333334,0.017270012545836006,0.183,0.015699999999999992,1.0938368569225527,278.5312863400704,0.9650687439138057,18.694999999999993,69.13,0.5741333333333333,0.7437,-0.32465
2026-04-01 08:03:30,0.2833,91.66,0.4085,0.262,75.44,0.3531,0.2701,124.96,0.8049,Safe,0.2718,0.010751278993682558,0.2833,-0.01469999999999999,0.9468704486069802,97.1695831803887,0.936326887279221,32.870000000000005,75.44,0.5221666666666667,0.8049,-0.2536
2026-04-01 08:03:35,0.1621,265.38,0.6756,0.164,269.07,0.2129,0.1578,260.05,0.912,Safe,0.1613,0.003176476034853723,0.164,0.004050000000000026,1.0253140024132392,264.8338966616881,0.9979130152637226,6.355000000000018,90.93,0.6001666666666666,0.912,-0.5809000000000001
2026-04-01 08:03:40,1.3411,92.33,4.6628,1.0439,66.05,4.6943,1.1016,61.45,3.7144,Danger,1.1622,0.15759514586433174,1.3411,-0.17744999999999989,0.8547092522952043,73.19220889104594,0.9720155495325792,10.840000000000003,66.05,4.357166666666666,4.6943,0.5057
2026-04-01 08:03:45,0.3198,93.93,1.9035,0.6568,194.37,2.0791,0.3079,105.31,1.1596,Danger,0.42816666666666664,0.19809165387096284,0.6568,0.3429500000000001,2.0927127840918147,127.20663398964197,0.71733142900934,94.75,165.63,1.7140666666666666,2.0791,0.54755
2026-04-01 08:03:50,0.5069,108.5,2.754,1.2796,172.59,3.464,0.5702,139.99,4.2048,Danger,0.7855666666666666,0.4290144791651365,1.2796,0.74105,2.376005243700225,140.33908371823063,0.8984112552156621,48.345,172.59,3.4742666666666664,4.2048,-0.01540000000000008
2026-04-01 08:03:55,0.182,279.65,0.8674,0.1376,234.33,0.3634,0.1312,265.14,0.8625,Safe,0.15026666666666666,0.02766755018669584,0.182,-0.019000000000000017,0.8786661643284525,259.85219142947994,0.9463521761335216,38.06499999999997,125.66999999999999,0.6977666666666668,0.8674,-0.5015499999999999
2026-04-01 08:04:00,0.4767,101.45,2.699,1.0965,203.46,4.0507,0.3359,85.8,4.3075,Danger,0.6363666666666666,0.40465809436280076,1.0965,0.6902,2.6987381276442837,123.431686264387,0.6308057115075736,109.83500000000004,156.54,3.6857333333333333,4.3075,0.54745
2026-04-01 08:04:05,0.3,260.39,1.835,1.1289,182.03,1.413,0.3457,288.79,1.465,Danger,0.5915333333333334,0.4659338186194831,1.1289,0.80605,3.496659449715194,246.7831277036163,0.7138389058878409,92.55999999999997,177.97,1.571,1.835,-0.23699999999999988
2026-04-01 08:04:10,0.1988,247.14,0.05,0.2021,255.33,0.8241,0.2108,267.23,0.537,Safe,0.2039,0.0061991934959315384,0.2108,-0.00269999999999998,0.9868115878340439,256.5603061293823,0.9896648492295262,1.8549999999999898,104.66999999999999,0.47036666666666677,0.8241,0.5306
2026-04-01 08:04:15,0.324,272.11,1.6309,1.1386,168.36,2.62,0.3229,293.31,1.2979,Danger,0.5951666666666667,0.47062739330954095,1.1386,0.81515,3.5201622502326475,252.32166446457626,0.6003288979776245,114.35000000000002,168.36,1.8496,2.62,1.1556000000000002
2026-04-01 08:04:20,0.2553,48.28,0.3898,0.255,86.26,0.775,0.2201,85.22,0.2629,Safe,0.24346666666666664,0.020236682863881965,0.2553,0.017299999999999982,1.0727763030025115,73.45794995233653,0.9530449646221745,19.50999999999999,86.26,0.47590000000000005,0.775,0.44865
2026-04-01 08:04:25,0.3207,62.74,0.9,1.0639,173.03,2.1684,0.312,57.98,1.2073,Danger,0.5655333333333333,0.43162011460696936,1.0639,0.74755,3.3630366270376895,90.1346092646488,0.6193850135066179,112.67000000000002,173.03,1.4252333333333336,2.1684,1.1147500000000001
2026-04-01 08:04:30,0.1793,258.65,0.3282,0.1545,303.29,0.6918,0.1918,301.24,0.5556,Safe,0.1752,0.018984994074268232,0.1918,-0.031049999999999994,0.8326551729713125,288.05285523422117,0.9365552580466752,23.345000000000027,56.70999999999998,0.5252,0.6918,0.2499
2026-04-01 08:04:35,0.3,72.09,1.6544,0.5473,197.73,2.4056,0.3,98.0,1.1675,Danger,0.38243333333333335,0.14277872157059446,0.5473,0.24730000000000002,1.8243272522424927,115.59148583721026,0.6051236016472281,112.685,162.27,1.7425000000000004,2.4056,0.99465
2026-04-01 08:04:40,0.1469,253.16,0.05,0.1282,261.12,0.4978,0.0932,256.03,0.5911,Safe,0.12276666666666668,0.027259188053449672,0.1469,0.008150000000000004,1.0678794845523987,256.7694092966535,0.9983505579447858,6.525000000000034,98.88,0.3796333333333333,0.5911,0.17725000000000002
2026-04-01 08:04:45,0.1995,84.07,0.7425,0.1794,119.48,0.8729,0.2041,81.17,0.8359,Safe,0.19433333333333333,0.013135575104780656,0.2041,-0.022400000000000003,0.8889946035946303,94.71430348300427,0.9543367939853465,36.860000000000014,119.48,0.8171,0.8729,0.0837
2026-04-01 08:04:50,0.7896,303.69,4.3592,0.6412,328.14,2.8176,0.7659,310.33,3.0007,Danger,0.7322333333333333,0.07972279055159405,0.7896,-0.13654999999999995,0.8244283838915025,314.0253977406689,0.9838350267161521,21.129999999999995,31.860000000000014,3.3925,4.3592,-0.8623500000000002
2026-04-01 08:04:55,0.2433,279.46,0.3846,0.2392,282.33,0.1656,0.2091,262.0,0.0792,Safe,0.23053333333333334,0.018674670902945868,0.2433,0.012999999999999984,1.0574665894492066,274.62094282860824,0.9877448514698741,11.600000000000023,77.67000000000002,0.20980000000000001,0.3846,-0.0663
2026-04-01 08:05:00,0.2921,258.45,0.9143,0.2908,307.34,0.6004,0.2271,262.15,0.4748,Safe,0.26999999999999996,0.03715817541268679,0.2921,0.031200000000000006,1.1201805848205517,275.57101714361187,0.9261845770403614,47.04000000000002,52.660000000000025,0.6631666666666667,0.9143,-0.09414999999999996
2026-04-01 08:05:05,0.1272,72.73,0.1736,0.2134,114.86,0.2771,0.2209,116.85,0.5601,Safe,0.18716666666666668,0.05206787237186991,0.2209,0.039349999999999996,1.226077414091272,101.79501857884095,0.9379534390552821,20.069999999999993,114.86,0.33693333333333336,0.5601,-0.08975
2026-04-01 08:05:10,0.2398,274.53,0.322,0.2015,265.45,0.6934,0.1841,263.79,0.5824,Safe,0.2084666666666667,0.028496023114345854,0.2398,-0.010450000000000015,0.9506914333973417,267.91989557250474,0.9966089413603417,3.7099999999999795,94.55000000000001,0.5326000000000001,0.6934,0.24119999999999997
2026-04-01 08:05:15,0.1194,75.43,0.0566,0.0988,70.17,0.167,0.1429,103.79,0.3307,Safe,0.12036666666666666,0.0220658861896216,0.1429,-0.03234999999999999,0.7533301309177971,83.02265939772354,0.9670685795574937,19.439999999999998,70.17,0.18476666666666666,0.3307,-0.02664999999999998
2026-04-01 08:05:20,0.156,90.01,0.7149,0.1888,93.17,0.2564,0.1608,76.45,0.2681,Safe,0.16853333333333334,0.017714777258925195,0.1888,0.03040000000000001,1.191911667224323,86.55517633292254,0.9920043172222245,9.939999999999998,93.17,0.41313333333333335,0.7149,-0.23509999999999998
2026-04-01 08:05:25,0.2615,83.51,0.3391,0.193,84.71,0.5658,0.2171,103.36,0.6988,Safe,0.22386666666666666,0.03474770975666358,0.2615,-0.04630000000000001,0.8065156434782972,90.4998217561635,0.9874608508988441,8.725000000000023,84.71,0.5345666666666666,0.6988,0.04684999999999995
2026-04-01 08:05:30,0.0937,110.65,0.1205,0.112,83.76,0.2131,0.1205,84.34,0.1546,Safe,0.10873333333333333,0.013695376348729275,0.1205,0.004900000000000002,1.0457418698238112,92.84466968839277,0.9761869505355255,13.735000000000014,83.76,0.1627333333333333,0.2131,0.07555
2026-04-01 08:05:35,0.1369,69.91,0.4688,0.1965,76.74,0.5456,0.1666,119.9,0.17,Safe,0.16666666666666666,0.029800055928359156,0.1965,0.04475000000000001,1.2948843829694698,88.46709288322144,0.9267950785690094,18.16500000000002,76.74,0.3948,0.5456,0.22619999999999996
2026-04-01 08:05:40,0.3,108.96,1.6724,0.4531,177.36,2.041,0.3,105.58,1.7585,Danger,0.3510333333333333,0.08839232621293171,0.4531,0.1531,1.5103282989056706,129.16337802648317,0.8405093064327775,70.09000000000003,177.36,1.8239666666666665,2.041,0.3255499999999998
2026-04-01 08:05:45,0.0841,273.18,0.2248,0.0882,293.12,0.4959,0.0704,257.83,0.3112,Safe,0.08090000000000001,0.009321480569094157,0.0882,0.010950000000000001,1.141732793103002,274.68527222761634,0.9684598861075999,27.61500000000001,66.88,0.3439666666666667,0.4959,0.2279
2026-04-01 08:05:50,0.3,257.03,1.0656,0.6728,177.13,2.4098,0.3,252.08,2.1141,Danger,0.4242666666666666,0.21523618035389247,0.6728,0.37279999999999996,2.24265919113603,230.78304250602804,0.8070934103076877,77.42499999999998,177.13,1.863166666666667,2.4098,0.81995
2026-04-01 08:05:55,0.3,58.27,1.6069,1.0021,159.03,1.3785,0.3,109.05,1.1792,Danger,0.5340333333333334,0.40535762399803626,1.0021,0.7021,3.340322198926004,108.82579426565364,0.7584573873882877,75.37,159.03,1.3882,1.6069,-0.014550000000000063
2026-04-01 08:06:00,0.3832,59.3,0.8897,1.09,198.44,2.4382,0.3903,79.36,1.1124,Danger,0.6211666666666668,0.4060370960064282,1.09,0.7032500000000002,2.818350825207951,99.42885317181775,0.5157504168023112,129.11,161.56,1.4801000000000002,2.4382,1.4371500000000001
2026-04-01 08:06:05,0.4875,76.15,2.4038,1.2573,189.11,3.0276,0.482,130.92,4.5608,Danger,0.7422666666666666,0.4460404279135843,1.2573,0.7725500000000001,2.59370274635844,131.81744163182012,0.7014074446308975,85.57499999999999,170.89,3.3307333333333333,4.5608,-0.4547000000000003
2026-04-01 08:06:10,0.1588,269.82,0.5747,0.1157,272.46,0.0516,0.1435,284.19,0.767,Safe,0.1393333333333333,0.02185001906940434,0.1588,-0.03545000000000001,0.7654597058570568,275.4823776780023,0.9940677817599664,4.545000000000016,87.54000000000002,0.4644333333333333,0.767,-0.61925
2026-04-01 08:06:15,0.2132,275.98,0.5799,0.1921,282.71,0.6307,0.1571,262.71,0.5645,Safe,0.18746666666666667,0.02833554893298052,0.2132,0.006950000000000012,1.0375315283201278,273.8110231625145,0.9895118031592324,13.364999999999952,77.29000000000002,0.5917,0.6307,0.058499999999999996
2026-04-01 08:06:20,0.8076,19.02,5.7687,0.7641,93.59,3.1216,0.8821,358.02,4.0628,Danger,0.8179333333333333,0.059674813224117704,0.8821,-0.08074999999999999,0.9044198326095371,34.41288462073401,0.7604939213978517,85.07000000000005,93.59,4.317699999999999,5.7687,-1.7941500000000001
2026-04-01 08:06:25,0.542,167.9,4.4861,0.8064,258.5,3.9377,0.8004,241.17,2.4541,Danger,0.7162666666666667,0.1509491746692685,0.8064,0.1352,1.201428484164952,224.77462664188474,0.7791726630099023,53.965,101.5,3.625966666666667,4.4861,0.46759999999999957
2026-04-01 08:06:30,0.6032,207.31,5.1192,0.5318,211.44,4.9824,0.3849,263.44,5.1238,Danger,0.5066333333333334,0.11130473185508928,0.6032,0.03775000000000006,1.0764070915755664,226.76320142438723,0.9031272981129793,23.935000000000002,148.56,5.0751333333333335,5.1238,-0.1391
2026-04-01 08:06:35,0.4901,75.66,3.1616,1.0857,170.27,3.8932,0.3874,122.11,3.7504,Danger,0.6544,0.37702995902182634,1.0857,0.6469500000000001,2.4745242745885485,122.60212737455095,0.7853756604929805,71.38499999999999,170.27,3.6017333333333332,3.8932,0.43720000000000026
2026-04-01 08:06:40,0.3495,87.32,1.247,0.7724,173.12,1.8805,0.3,128.7,1.1428,Danger,0.47396666666666665,0.25963320922665756,0.7724,0.44765,2.378437633756324,129.60339671272285,0.8216255527203132,65.11000000000001,173.12,1.4234333333333336,1.8805,0.6856
2026-04-01 08:06:45,1.3653,276.83,4.5738,1.13,267.89,2.9637,1.192,192.41,6.3265,Danger,1.2290999999999999,0.12195831254982174,1.3653,-0.14864999999999995,0.8837438832019059,247.93776038832053,0.7938380812775057,33.27000000000004,92.11000000000001,4.621333333333333,6.3265,-2.486450000000001
2026-04-01 08:06:50,0.2311,260.1,0.3644,0.1997,291.36,0.7749,0.1567,242.09,0.5912,Safe,0.1958333333333333,0.03735041275987901,0.2311,0.005799999999999972,1.0299070144042577,264.3749934108753,0.937884043465493,40.265000000000015,68.63999999999999,0.5768333333333333,0.7749,0.29710000000000003
2026-04-01 08:06:55,0.3,272.62,1.4518,0.6713,200.13,2.6855,0.3,269.54,1.0948,Danger,0.4237666666666667,0.21437015495010805,0.6713,0.3713,2.237659207802641,248.96145181650115,0.8368068947996073,70.94999999999999,159.87,1.7440333333333333,2.6855,1.4122000000000003
2026-04-01 08:07:00,0.3266,89.64,3.3646,1.0569,173.2,5.3626,0.3029,84.83,3.7684,Danger,0.5621333333333333,0.42864433197387936,1.0569,0.74215,3.3578924292536008,112.97927079843531,0.7655188443737793,85.96499999999997,173.2,4.1652,5.3626,1.7960999999999996
2026-04-01 08:07:05,0.2414,285.18,0.821,0.1541,279.03,0.9047,0.2123,248.5,0.7877,Safe,0.20259999999999997,0.04445098424107166,0.2414,-0.07275000000000001,0.6793005100264049,271.03928443171515,0.9612020639032957,12.18999999999994,80.97000000000003,0.8378,0.9047,0.10035000000000005
2026-04-01 08:07:10,0.3286,66.9,3.2508,0.8499,188.32,3.1719,0.3,42.83,2.9626,Danger,0.4928333333333334,0.309559272730334,0.8499,0.5356,2.7040957553428084,84.65062914367888,0.48710322619482843,133.45499999999998,171.68,3.1284333333333336,3.2508,0.06519999999999992
2026-04-01 08:07:15,0.0566,66.84,0.7819,0.0351,77.63,0.1486,0.07,49.32,0.5197,Safe,0.0539,0.017605964898295128,0.07,-0.028199999999999996,0.5544936098955783,64.61970116932702,0.9793792209120801,19.55000000000001,77.63,0.48340000000000005,0.7819,-0.5022
2026-04-01 08:07:20,0.7313,27.78,3.4043,0.7188,329.9,4.0171,0.7197,30.01,5.6718,Danger,0.7232666666666666,0.006971609092120192,0.7313,-0.006700000000000039,0.9907636240335987,10.073829275436175,0.88559752060189,58.995000000000005,30.100000000000023,4.3644,5.6718,-0.52095
2026-04-01 08:07:25,0.9155,21.51,4.6651,0.8539,76.66,3.1484,1.0683,39.6,3.0194,Danger,0.9459,0.11038550629498424,1.0683,-0.138,0.8608722039800343,45.667074875330755,0.92135223468417,46.10499999999999,76.66,3.610966666666666,4.6651,-0.6938499999999999
2026-04-01 08:07:30,0.2129,119.24,0.5952,0.1974,98.97,0.7243,0.2382,109.24,0.3796,Safe,0.21616666666666665,0.02059522598403167,0.2382,-0.02815000000000001,0.8751900900461536,109.15047303573748,0.9895966336302817,15.269999999999982,98.97,0.5663666666666667,0.7243,0.2369000000000001
2026-04-01 08:07:35,0.1113,75.45,0.8106,0.1067,65.59,0.5064,0.1354,81.43,0.5581,Safe,0.1178,0.015414603465545258,0.1354,-0.016649999999999984,0.8650112281213773,74.16077797325275,0.993513977860163,12.850000000000023,65.59,0.6250333333333333,0.8106,-0.17795000000000005
